,MS,JPM,C,WFC,BAC,PG,WMT,MO,KR,KHC,KMI,HAL,XOM,OXY,MRO,3-Year Note Auction,30-Year Bond Auction,5-Year Note Auction,7-Year Note Auction,All Car Sales,All Truck Sales,Building Permits (MoM),CB Employment Trends Index,Challenger Job Cuts,Chicago Fed National Activity,Cleveland CPI (MoM),Continuing Jobless Claims,Core CPI (YoY),Core CPI Index,Core PCE Price Index (YoY),CPI (YoY),"CPI Index, n.s.a.",Dallas Fed Mfg Business Index,Dallas Fed PCE,Dallas Fed Services Revenues,Durables Excluding Defense (MoM),EIA Weekly Distillates Stocks,Existing Home Sales (MoM),Export Price Index (MoM),Factory orders ex transportation (MoM),"US Foreign Buying, T-bonds",Gasoline Inventories,Goods Orders Non Defense Ex Air (MoM),Government Payrolls,House Price Index (YoY),Housing Starts (MoM),ISM Manufacturing Employment,ISM Manufacturing New Orders Index,ISM Non-Manufacturing Business Activity,ISM Non-Manufacturing Employment,ISM Non-Manufacturing New Orders,ISM Non-Manufacturing Prices,Jobless Claims 4-Week Avg.,JOLTs Job Openings,KC Fed Composite Index,KC Fed Manufacturing Index,Manufacturing Production (MoM),Manufacturing Payrolls,MBA 30-Year Mortgage Rate,MBA Purchase Index,Michigan 5-Year Inflation Expectations,Michigan Consumer Expectations,Michigan Current Conditions,House Price Index,Mortgage Market Index,Mortgage Refinance Index,New Home Sales (MoM),ISM-New York Index,NFIB Small Business Optimism,Overall Net Capital Flow,Pending Home Sales Index,Philly Fed Business Conditions,Philly Fed CAPEX Index,Philly Fed Employment,Philly Fed New Orders,Philly Fed Prices Paid,Private Nonfarm Payrolls,Real Earnings (MoM),Real Personal Consumption (MoM),Redbook (MoM),Redbook (YoY),Retail Control (MoM),Retail Sales Ex Gas/Autos (MoM),Richmond Manufacturing Shipments,Richmond Services Index,S&P/CS HPI Composite - 20 s.a. (MoM),S&P/CS HPI Composite - 20 n.s.a. (MoM),Texas Services Sector Outlook,TIC Net Long-Term Transactions including Swaps,CFTC Crude Oil speculative net positions,CFTC Gold speculative net positions,CFTC Silver speculative net positions,Construction Spending (MoM),ISM Manufacturing PMI,ISM Manufacturing Prices,Factory Orders (MoM),Pending Home Sales (MoM),Total Vehicle Sales,MBA Mortgage Applications (WoW),Challenger Job Cuts (YoY),ADP Nonfarm Employment Change,ISM Non-Manufacturing PMI,Crude Oil Inventories,Initial Jobless Claims,Natural Gas Storage,Average Hourly Earnings (MoM),Average Weekly Hours,Nonfarm Payrolls,U6 Unemployment Rate,Unemployment Rate,Wholesale Inventories (MoM),U.S. Baker Hughes Oil Rig Count,Consumer Credit,Trade Balance,IBD/TIPP Economic Optimism,Federal Budget Balance,Core Retail Sales (MoM),Import Price Index (MoM),Retail Sales (MoM),Business Inventories (MoM),Core CPI (MoM),CPI (MoM),NY Empire State Manufacturing Index,Capacity Utilization Rate,Industrial Production (MoM),Michigan Consumer Sentiment,Michigan Inflation Expectations,TIC Net Long-Term Transactions,NAHB Housing Market Index,Building Permits,Core PPI (MoM),Housing Starts,PPI (MoM),Philadelphia Fed Manufacturing Index,Existing Home Sales,S&P/CS HPI Composite - 20 n.s.a. (YoY),CB Consumer Confidence,House Price Index (MoM),Richmond Manufacturing Index,New Home Sales,Fed Interest Rate Decision,Core Durable Goods Orders (MoM),Durable Goods Orders (MoM),Employment Cost Index (QoQ),GDP (QoQ),GDP Price Index (QoQ),Chicago PMI,10-Year Note Auction,Core PCE Price Index (MoM),Personal Income (MoM),Personal Spending (MoM),Nonfarm Productivity (QoQ),Unit Labor Costs (QoQ),Current Account,3-Month Bill Auction,PPI (YoY)
2016Q2,89090000000.0,268460000000.0,206680000000.0,235750000000.0,237420000000.0,161020000000.0,1159040000000.0,65210000000.0,346040000000.0,67930000000.0,31440000000.0,38350000000.0,576940000000.0,25310000000.0,7610000000.0,0.8983333333333334,2.562,1.341,1.5943333333333332,7030000.0,10196666.666666666,1.933333333333333,127.74,44600.0,-0.08333333333333333,0.26666666666666666,2147.076923076923,2.2,247.04666666666665,1.6000000000000003,1.0333333333333334,240.18,-17.666666666666668,1.8,10.666666666666666,-0.3666666666666665,-820923.0769230769,1.5333333333333332,0.8000000000000002,0.3333333333333333,-41933333333.333336,-274000.0,-0.43333333333333335,8000.0,5.7,3.7,49.6,56.16666666666666,57.8,51.8,58.0,54.83333333333334,267538.4615384616,5637333.333333332,-2.333333333333333,-2.333333333333333,0.1,2666.6666666666665,3.823076923076924,233.54615384615383,2.45,82.53333333333335,108.85,234.30000000000004,501.3846153846153,2043.5846153846155,4.7,719.4333333333334,93.96666666666664,-44466666666.666664,112.7,36.03333333333335,14.466666666666667,-10.9,-1.6333333333333335,17.3,153666.66666666663,0.03333333333333333,0.4,-0.2818181818181818,0.6818181818181818,0.6,0.5333333333333333,1.0,8.666666666666666,0.10000000000000002,0.9333333333333332,-6.166666666666668,-34866666666.666664,321853.84615384607,233800.0,68223.07692307692,-1.0666666666666669,51.76666666666667,61.0,-0.20000000000000004,0.5333333333333331,17146666.666666668,0.8230769230769232,-10.35,167000.0,55.03333333333333,-635461.5384615385,267153.84615384607,51692307692.307686,0.2,34.43333333333334,161666.66666666663,9.666666666666666,4.866666666666666,0.3333333333333333,334.0,14766666666.666666,-41016666666.666664,47.73333333333333,19666666666.666668,0.6333333333333334,0.6333333333333333,0.7999999999999999,0.16666666666666666,0.20000000000000004,0.26666666666666666,2.1833333333333336,75.23333333333333,0.3,92.83333333333331,2.5333333333333337,-14033333333.333334,58.66666666666666,1135666.666666667,0.26666666666666666,1175000.0,0.3666666666666667,0.4333333333333333,5516666.666666667,5.233333333333333,94.93333333333334,0.20000000000000004,2.0,587333.3333333335,0.5,-0.13333333333333333,-0.9333333333333336,0.6,1.2333333333333332,2.2666666666666666,52.16666666666666,1.7256666666666665,0.16666666666666666,0.26666666666666666,0.6,-0.55,3.15,-119900000000.0,0.265,0.06666666666666668
2016Q3,89090000000.0,271400000000.0,209340000000.0,238630000000.0,240440000000.0,165180000000.0,1208540000000.0,69050000000.0,265650000000.0,62670000000.0,33300000000.0,38330000000.0,586770000000.0,26480000000.0,8610000000.0,0.8540000000000001,2.307,1.1446666666666665,1.3840000000000001,6876666.666666668,10503333.333333334,1.933333333333333,128.27,40600.0,-0.14,0.20000000000000004,2136.4615384615386,2.2333333333333334,248.22000000000003,1.6666666666666667,1.1333333333333335,240.9766666666667,-3.733333333333333,1.4333333333333336,9.933333333333334,1.1666666666666667,966461.5384615384,-0.3000000000000001,-0.10000000000000003,0.26666666666666666,-38166666666.666664,-908846.1538461541,0.3333333333333334,17333.333333333332,6.099999999999999,-4.233333333333333,49.13333333333333,53.7,57.13333333333333,53.1,57.23333333333333,52.56666666666666,260750.0,5600000.0,-1.3333333333333333,-2.333333333333333,0.1,-6000.0,3.6623076923076923,223.40000000000003,2.566666666666667,79.61666666666666,106.41666666666669,237.7333333333333,557.8153846153846,2487.169230769231,2.6333333333333333,720.2333333333332,94.36666666666667,20500000000.0,109.93333333333334,39.0,14.3,-8.966666666666667,2.0,16.733333333333334,170000.0,0.13333333333333333,0.16666666666666666,-0.41538461538461535,0.44615384615384623,0.0,0.033333333333333326,-3.6666666666666665,7.0,0.20000000000000004,0.3666666666666667,-0.5333333333333332,23200000000.0,297085.71428571426,289792.85714285716,87278.57142857142,-0.3666666666666667,51.16666666666666,53.66666666666666,0.7999999999999999,0.1333333333333334,17173333.333333332,0.4846153846153847,-31.0,170000.0,54.66666666666666,-1835153.8461538462,259461.53846153853,35384615384.61539,0.20000000000000004,34.4,187333.33333333328,9.7,4.933333333333334,-0.03333333333333333,390.21428571428567,20956666666.666668,-38880000000.0,46.86666666666667,-62333333333.333336,0.033333333333333326,0.0,0.1,0.10000000000000002,0.16666666666666666,0.16666666666666666,-1.8833333333333333,75.60000000000002,0.1333333333333333,90.11666666666667,2.5333333333333337,42000000000.0,61.33333333333334,1172000.0,9.251858538542968e-18,1133333.333333333,-0.03333333333333335,3.966666666666667,5396666.666666667,5.066666666666666,100.83333333333331,0.6,-3.0,618666.6666666665,0.5,0.43333333333333335,1.4333333333333336,0.6,3.2,1.4333333333333331,53.83333333333334,1.5726666666666669,0.13333333333333333,0.30000000000000004,0.26666666666666666,3.1,0.5,-113000000000.0,0.3092307692307692,0.16666666666666666
2016Q4,90210000000.0,269900000000.0,212120000000.0,232380000000.0,225630000000.0,168560000000.0,1181790000000.0,62520000000.0,265570000000.0,66700000000.0,33890000000.0,40210000000.0,430360000000.0,27880000000.0,10020000000.0,1.1769999999999998,2.841333333333333,1.7066666666666663,2.0506666666666664,7223333.333333332,10556666.666666666,-2.766666666666667,129.42,27066.66666666667,-0.19000000000000009,0.16666666666666666,2040.692307692308,2.1,247.59666666666664,1.5666666666666664,1.3333333333333333,239.87,8.066666666666666,1.4,14.733333333333334,-1.4333333333333331,-876692.3076923076,5.8,-0.3333333333333333,-0.10000000000000002,-20333333333.333332,-2538.4615384615386,-1.0,19333.33333333333,5.933333333333334,1.4333333333333336,51.1,51.43333333333334,59.36666666666667,55.66666666666666,57.63333333333333,54.20000000000001,255230.76923076922,5570500.0,6.0,17.0,0.0,-1666.666666666667,3.963333333333333,220.49166666666665,2.483333333333333,83.25,107.65,232.9,463.00833333333344,1861.225,4.7,718.8000000000003,96.16666666666669,-32800000000.0,108.03333333333336,38.16666666666666,24.7,-0.06666666666666643,16.26666666666667,21.3,191000.0,-0.06666666666666668,0.10000000000000002,0.06923076923076922,1.0615384615384615,0.20000000000000004,0.26666666666666666,5.0,4.666666666666667,0.7666666666666666,0.06666666666666668,11.666666666666664,-12700000000.0,364823.07692307694,171138.46153846153,62338.461538461524,0.06666666666666668,51.1,47.5,-0.1333333333333333,-0.7666666666666666,17973333.333333332,-2.025,-25.6,206666.66666666663,55.76666666666667,1079153.8461538462,256769.23076923078,-18461538461.53846,0.10000000000000002,34.43333333333333,210333.33333333328,9.566666666666668,4.833333333333333,-0.016666666666666663,471.0769230769232,17080000000.0,-42776666666.666664,52.5,-65000000000.0,0.3,-0.3333333333333333,0.26666666666666666,-0.10000000000000002,0.13333333333333333,0.1666666666666667,1.2333333333333334,75.60000000000002,-0.26666666666666666,92.78333333333336,2.4,3800000000.0,65.33333333333333,1220666.666666667,0.10000000000000002,1187333.333333333,0.06666666666666668,12.933333333333332,5556666.666666667,5.533333333333332,106.46666666666664,0.43333333333333335,2.6666666666666665,566333.3333333335,0.625,0.10000000000000002,-1.633333333333333,0.6,1.0333333333333332,0.9,54.26666666666667,2.099333333333333,0.03333333333333333,0.3,0.16666666666666666,-2.6,3.9,-125300000000.0,0.4365384615384616,0.3666666666666667
2017Q1,97450000000.0,279170000000.0,219320000000.0,241440000000.0,249000000000.0,156050000000.0,1309360000000.0,60830000000.0,276110000000.0,63240000000.0,34240000000.0,42790000000.0,586710000000.0,29570000000.0,9070000000.0,1.5083333333333335,3.029666666666667,1.9583333333333333,2.249,6790000.0,10793333.333333334,0.6666666666666665,130.95333333333332,42066.66666666666,0.12333333333333335,0.2333333333333333,2063.769230769231,2.1666666666666665,251.0233333333333,1.7,2.533333333333333,243.41333333333333,21.166666666666668,1.7333333333333334,15.166666666666664,1.2333333333333334,98153.84615384617,1.3333333333333333,0.20000000000000004,0.13333333333333333,1300000000.0,967538.4615384616,-0.1,2333.333333333333,6.1000000000000005,-2.1333333333333333,56.40000000000001,63.33333333333334,60.93333333333334,53.83333333333334,58.95,57.02500000000001,245096.1538461539,5704000.0,14.333333333333336,22.66666666666667,0.09999999999999998,14666.666666666664,4.358461538461539,232.73076923076923,2.45,87.43333333333332,112.36666666666667,244.53333333333333,390.2461538461538,1276.1538461538462,5.2,732.7666666666665,105.3,43000000000.0,110.03333333333336,56.53333333333333,26.16666666666667,13.8,34.2,34.36666666666667,184333.33333333328,0.06666666666666665,-0.03333333333333335,-1.023076923076923,0.9307692307692308,0.3333333333333333,0.3333333333333333,15.333333333333336,13.0,0.8333333333333334,0.5333333333333333,16.666666666666668,20533333333.333332,472300.0,119230.76923076926,79623.07692307692,-0.13333333333333333,56.96666666666667,69.16666666666667,0.8000000000000002,0.6333333333333334,17873333.333333332,0.9846153846153848,-12.133333333333333,269000.0,56.43333333333334,3685692.307692308,243153.8461538461,-100846153846.15384,0.16666666666666666,34.36666666666667,186666.66666666663,9.166666666666666,4.666666666666667,0.2833333333333334,593.2307692307693,13476666666.666666,-45266666666.666664,55.76666666666667,-105666666666.66667,0.3333333333333333,0.13333333333333336,0.1,0.26666666666666666,0.13333333333333333,0.13333333333333333,13.866666666666665,75.6,0.06666666666666668,97.18333333333334,2.6,39833333333.333336,67.66666666666667,1252666.666666667,0.2333333333333333,1249666.666666667,0.26666666666666666,33.23333333333333,5626666.666666667,5.833333333333332,117.4,0.4666666666666666,17.0,589333.3333333335,0.875,0.0,1.4,0.8,1.1,2.1,55.13333333333333,2.411666666666667,0.13333333333333333,0.3333333333333333,0.10000000000000002,-0.3,2.6,-116800000000.0,0.5980769230769231,2.033333333333333
2017Q2,95030000000.0,291730000000.0,221910000000.0,244580000000.0,259890000000.0,160790000000.0,1175420000000.0,66630000000.0,362850000000.0,66370000000.0,33680000000.0,49570000000.0,580770000000.0,30600000000.0,9370000000.0,1.532333333333333,2.952666666666667,1.844666666666667,2.066666666666667,6313333.333333332,10503333.333333334,0.0,133.13666666666666,39800.0,0.12,0.13333333333333333,1952.692307692308,1.7666666666666666,251.3766666666667,1.4666666666666668,1.9,244.73666666666668,16.333333333333332,1.5666666666666669,14.266666666666666,1.7666666666666668,-49076.923076923085,-1.0,-0.2333333333333333,-0.13333333333333333,14533333333.333334,96230.76923076923,-0.10000000000000002,14333.333333333336,6.7333333333333325,0.06666666666666703,54.23333333333333,60.16666666666666,61.29999999999999,55.0,60.46666666666667,52.96666666666667,242692.3076923077,5957666.666666668,8.666666666666666,11.333333333333336,0.26666666666666666,2000.0,4.200000000000001,245.4384615384615,2.433333333333333,86.38333333333333,112.4,248.9,413.5615384615384,1354.823076923077,-2.566666666666667,737.8333333333335,104.2,43600000000.0,109.5,37.16666666666666,32.56666666666666,17.766666666666673,26.23333333333333,27.16666666666667,176000.0,0.4,0.10000000000000002,0.11538461538461532,2.023076923076923,0.03333333333333333,0.06666666666666668,11.333333333333336,25.0,0.16666666666666666,0.8000000000000002,8.933333333333332,27100000000.0,375100.0,168846.15384615384,68761.53846153848,-0.9,55.83333333333334,61.33333333333334,0.6666666666666666,-0.20000000000000004,16720000.0,0.3307692307692308,-11.733333333333334,196000.0,57.26666666666667,-1904923.0769230768,240307.6923076923,59000000000.0,0.2333333333333333,34.43333333333333,190333.33333333328,8.533333333333333,4.366666666666666,0.08333333333333333,717.8461538461537,13003333333.333334,-45900000000.0,51.43333333333334,1333333333.3333333,-0.06666666666666668,0.0,-0.033333333333333326,0.2,0.10000000000000002,0.03333333333333333,8.0,76.63333333333334,0.4666666666666666,96.56666666666666,2.5666666666666664,42700000000.0,68.33333333333333,1217000.0,0.26666666666666666,1159666.666666667,0.2,29.46666666666667,5570000.0,5.7,119.03333333333336,0.4000000000000001,9.333333333333334,596333.3333333335,1.125,-0.03333333333333335,1.5666666666666669,0.5,2.9,1.0,61.13333333333333,2.309,0.13333333333333333,0.26666666666666666,0.2,1.2,0.4,-123100000000.0,0.905,2.3000000000000003
2017Q3,91970000000.0,294670000000.0,227980000000.0,244440000000.0,253350000000.0,166530000000.0,1233550000000.0,67290000000.0,275970000000.0,62800000000.0,32810000000.0,54440000000.0,611000000000.0,29990000000.0,11840000000.0,1.5086666666666666,2.8480000000000003,1.8456666666666663,2.0656666666666665,6050000.0,10796666.666666666,-0.9666666666666665,133.69666666666666,31466.66666666667,-0.05,0.20000000000000004,1954.4615384615383,1.7,252.43666666666664,1.3333333333333333,1.933333333333333,245.71,18.366666666666664,1.5666666666666669,15.266666666666666,-1.2,-1094384.6153846157,-0.7666666666666666,0.6,0.5333333333333333,7900000000.0,-1821538.4615384613,0.8666666666666667,666.6666666666666,6.4,-3.4333333333333336,58.46666666666666,61.76666666666666,58.23333333333333,55.53333333333334,59.05,61.0,248788.4615384616,6115000.0,14.333333333333336,16.0,-0.10000000000000002,17000.0,4.1315384615384625,236.4230769230769,2.55,84.19999999999997,112.35,251.53333333333333,418.0384615384616,1431.2846153846149,2.0333333333333328,747.6333333333333,104.5,22133333333.333332,107.13333333333333,44.79999999999999,40.06666666666667,9.2,17.333333333333332,24.866666666666664,110000.0,-0.16666666666666666,0.2333333333333333,-0.18461538461538468,3.1692307692307686,0.26666666666666666,0.3,14.333333333333336,18.666666666666668,0.43333333333333335,0.5,12.666666666666664,24366666666.666668,414600.0,166107.6923076923,41392.307692307695,0.06666666666666668,58.63333333333333,65.16666666666667,-0.23333333333333325,-1.1333333333333335,16460000.0,0.0923076923076924,-17.26666666666667,183333.33333333328,56.33333333333334,-2940538.461538461,251615.38461538465,50692307692.307686,0.3,34.43333333333334,110666.66666666669,8.5,4.3,0.6333333333333333,759.3076923076923,17463333333.333332,-43200000000.0,51.93333333333334,-47666666666.666664,0.5666666666666667,0.4666666666666666,0.6666666666666666,0.3,0.13333333333333333,0.3333333333333333,19.8,76.26666666666667,-0.13333333333333333,95.21666666666668,2.65,49800000000.0,65.33333333333333,1246000.0,0.13333333333333333,1154000.0,0.16666666666666666,20.733333333333334,5393333.333333333,5.966666666666666,121.26666666666668,0.4,15.666666666666664,599333.3333333335,1.25,0.4666666666666666,-0.9666666666666665,0.7,3.1666666666666665,2.1333333333333333,61.0,2.251666666666667,0.10000000000000002,0.3333333333333333,0.4666666666666666,3.0,0.15,-100600000000.0,1.0469230769230768,2.3000000000000003
2017Q4,95000000000.0,280220000000.0,220410000000.0,246950000000.0,232420000000.0,173950000000.0,1231790000000.0,61010000000.0,277490000000.0,68350000000.0,36320000000.0,59400000000.0,665150000000.0,34920000000.0,13810000000.0,1.7796666666666667,2.825,2.123,2.293333333333333,6586666.666666668,11256666.666666666,1.4333333333333331,133.70666666666668,32800.0,0.3133333333333333,0.2333333333333333,1906.3846153846155,1.9,252.36,1.5333333333333332,2.1,244.92,25.566666666666666,1.9,22.66666666666667,0.6333333333333333,-623846.1538461539,1.6,0.26666666666666666,1.0,-14736666666.666666,852461.5384615384,0.0666666666666667,9333.333333333334,6.3,9.433333333333334,57.53333333333333,62.53333333333334,61.66666666666666,55.53333333333333,61.03333333333333,60.13333333333333,242076.92307692303,5673000.0,17.666666666666668,18.666666666666668,0.5666666666666667,24000.0,4.177500000000001,236.40833333333333,2.45,87.86666666666666,114.95,246.2,399.91666666666674,1320.1333333333334,4.433333333333334,743.4333333333334,105.7,44033333333.333336,109.26666666666668,50.0,37.46666666666667,23.76666666666667,23.6,34.166666666666664,205666.66666666663,0.03333333333333333,0.26666666666666666,-0.8076923076923077,3.7076923076923074,0.43333333333333335,0.3666666666666667,22.0,26.33333333333333,0.8333333333333334,0.2333333333333333,19.033333333333328,-3133333333.333333,540676.9230769231,179723.07692307697,47723.07692307692,0.6999999999999998,57.20000000000001,66.5,-0.4,1.7666666666666668,18046666.666666668,-0.7083333333333334,0.033333333333333805,192666.66666666663,58.23333333333333,-3008000.0,238692.3076923077,-10307692307.692308,0.20000000000000004,34.4,215000.0,8.366666666666667,4.3,0.3499999999999999,742.8461538461537,19736666666.666668,-46066666666.666664,51.93333333333334,-76666666666.66667,0.43333333333333335,0.4333333333333333,0.5333333333333333,0.3333333333333333,0.16666666666666666,0.26666666666666666,22.53333333333333,76.53333333333333,0.6333333333333334,98.46666666666668,2.5499999999999994,13700000000.0,70.66666666666667,1268333.333333333,0.3,1271000.0,0.3666666666666667,25.6,5593333.333333333,5.7666666666666675,125.83333333333331,0.4666666666666666,20.666666666666668,651333.3333333335,1.375,0.26666666666666666,-0.09999999999999998,0.5,1.9666666666666668,2.0666666666666664,65.89999999999999,2.3480000000000003,0.13333333333333333,0.3333333333333333,0.4666666666666666,1.3,1.7,-112400000000.0,1.2203846153846156,2.5
2018Q1,110770000000.0,322900000000.0,240320000000.0,250430000000.0,269000000000.0,162810000000.0,1362670000000.0,61080000000.0,316490000000.0,63040000000.0,34180000000.0,57400000000.0,682110000000.0,37630000000.0,15370000000.0,2.265333333333333,3.0323333333333333,2.568,2.708,5860000.0,11526666.666666664,1.4,107.43333333333334,46833.33333333334,0.3666666666666667,0.26666666666666666,1903.2307692307693,1.9,255.74666666666667,1.6666666666666667,2.233333333333334,248.80333333333337,30.66666666666667,1.9666666666666668,15.1,0.8666666666666666,-75461.53846153842,0.3,0.43333333333333335,0.26666666666666666,15566666666.666666,863000.0,0.5,10333.333333333334,7.066666666666666,1.5333333333333332,57.06666666666666,63.83333333333334,61.06666666666666,57.73333333333333,62.33333333333334,61.46666666666667,231019.23076923078,6304666.666666668,16.666666666666668,17.666666666666668,0.43333333333333335,22666.66666666667,4.510769230769231,246.2846153846154,2.5,88.11666666666666,115.61666666666666,260.70000000000005,394.63076923076926,1223.4615384615386,-1.4666666666666668,770.0666666666666,106.4,41966666666.666664,106.56666666666666,43.76666666666667,37.5,22.53333333333333,23.43333333333333,40.16666666666666,195000.0,-0.033333333333333326,0.10000000000000002,-0.23846153846153845,3.407692307692308,0.16666666666666666,0.13333333333333333,20.33333333333333,24.0,0.7000000000000001,0.6666666666666666,17.733333333333334,47066666666.666664,696946.1538461539,187707.6923076923,13184.615384615383,-0.5333333333333333,59.70000000000001,75.0,0.4666666666666667,-0.4000000000000001,17363333.333333332,0.9692307692307692,-3.5666666666666664,236666.66666666663,59.4,-148692.3076923077,229076.92307692303,-149923076923.07693,0.2333333333333333,34.43333333333333,205333.33333333328,8.133333333333333,4.1,0.6833333333333332,780.8461538461537,12043333333.333334,-54400000000.0,55.8,-125000000000.0,0.13333333333333333,0.4666666666666666,0.06666666666666665,0.4,0.2333333333333333,0.2,17.766666666666666,77.86666666666666,0.5,98.85,2.766666666666666,57633333333.333336,71.33333333333333,1349333.333333333,0.30000000000000004,1293666.666666667,0.30000000000000004,23.43333333333333,5506666.666666667,6.666666666666668,127.96666666666668,0.5,19.0,635000.0,1.625,0.3,0.6666666666666666,0.8,2.1666666666666665,2.033333333333333,61.66666666666666,2.7596666666666665,0.2333333333333333,0.3666666666666667,0.26666666666666666,0.55,2.8,-124100000000.0,1.5665384615384614,2.833333333333333
2018Q2,106100000000.0,328340000000.0,243540000000.0,250270000000.0,270900000000.0,165030000000.0,1226900000000.0,63050000000.0,377220000000.0,66900000000.0,34280000000.0,61470000000.0,735010000000.0,40830000000.0,14470000000.0,2.5926666666666667,3.091333333333333,2.806666666666666,2.897,5493333.333333333,11736666.666666664,-2.8666666666666667,108.23333333333336,34933.333333333336,0.20666666666666667,0.20000000000000004,1766.5384615384617,2.2,256.88333333333327,1.9,2.733333333333333,251.3766666666667,28.366666666666664,2.066666666666667,18.83333333333333,-0.6333333333333333,-887000.0,-1.1666666666666667,0.5,0.5,-8900000000.0,123307.69230769233,0.25,4000.0,6.433333333333334,-3.6666666666666665,55.5,62.8,61.43333333333334,53.76666666666667,61.23333333333333,62.26666666666667,223403.84615384613,6666000.0,27.66666666666667,37.333333333333336,0.20000000000000004,26000.0,4.7723076923076935,252.95384615384617,2.5166666666666666,87.91666666666664,114.9,263.26666666666665,379.0076923076923,1065.6,-0.033333333333333215,782.2666666666668,106.6,107700000000.0,106.40000000000002,38.06666666666667,29.3,29.23333333333333,25.633333333333336,53.6,196000.0,0.03333333333333333,0.2333333333333333,0.23846153846153845,3.776923076923077,0.3,0.4666666666666667,8.0,11.333333333333336,0.16666666666666666,0.6666666666666666,18.466666666666665,20000000000.0,652938.4615384615,118400.0,11569.230769230771,0.3666666666666667,58.86666666666667,78.53333333333335,0.09999999999999998,-0.3,17180000.0,-0.676923076923077,11.066666666666668,186333.33333333328,58.16666666666666,-1024076.9230769231,223076.92307692303,52846153846.15385,0.20000000000000004,34.5,200000.0,7.733333333333332,3.9,0.3,842.6923076923077,14676666666.666666,-45200000000.0,53.36666666666667,-2666666666.6666665,0.5333333333333333,0.16666666666666666,0.5333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,20.3,77.96666666666667,0.4,98.48333333333332,2.8166666666666664,34333333333.333324,69.0,1308666.666666667,0.26666666666666666,1270000.0,0.3,25.83333333333333,5423333.333333333,6.466666666666666,127.7,0.16666666666666666,11.0,660666.6666666665,1.875,0.3333333333333333,0.4500000000000001,0.6,4.166666666666667,3.233333333333333,61.46666666666667,2.9173333333333336,0.16666666666666666,0.3666666666666667,0.4000000000000001,2.9,-0.95,-101500000000.0,1.8476923076923075,3.033333333333333
2018Q3,98720000000.0,327910000000.0,247570000000.0,257330000000.0,276280000000.0,166900000000.0,1280280000000.0,68370000000.0,280140000000.0,63830000000.0,35170000000.0,61720000000.0,766050000000.0,52160000000.0,15380000000.0,2.757,3.0453333333333332,2.859,2.9360000000000004,5306666.666666667,11536666.666666664,-1.6,110.53333333333336,40300.0,0.16,0.16666666666666666,1716.7692307692307,2.2666666666666666,258.17,2.0,2.6333333333333333,252.2,30.43333333333333,1.5,24.6,0.3333333333333333,1573692.3076923075,-1.3666666666666665,-0.2,0.2333333333333333,23500000000.0,-424307.69230769225,0.26666666666666666,-1000.0,6.166666666666668,1.6,57.93333333333334,62.36666666666667,60.8,58.40000000000001,59.66666666666666,63.46666666666666,214288.4615384616,7028000.0,16.666666666666668,14.0,0.2333333333333333,17333.333333333332,4.82,238.3538461538461,2.466666666666667,88.28333333333335,112.95,265.96666666666664,351.02307692307687,951.7615384615384,-1.2333333333333334,810.0666666666666,108.2,43766666666.666664,105.0,34.7,28.4,16.233333333333334,20.9,52.5,165000.0,0.03333333333333333,0.2333333333333333,0.3153846153846154,4.984615384615385,0.3666666666666667,0.26666666666666666,24.0,24.0,0.16666666666666666,0.1,22.73333333333333,61600000000.0,587523.0769230769,19161.53846153846,-4676.923076923077,0.06666666666666668,59.56666666666666,70.73333333333333,0.7333333333333333,-0.6666666666666666,16986666.666666668,-0.2461538461538461,9.7,204000.0,58.6,-1588230.769230769,212076.92307692303,53461538461.53846,0.3333333333333333,34.5,164000.0,7.466666666666666,3.8333333333333335,0.5833333333333334,863.0769230769231,15880000000.0,-52433333333.333336,56.70000000000001,-145500000000.0,0.26666666666666666,-0.033333333333333326,0.2333333333333333,0.4666666666666667,0.13333333333333333,0.16666666666666666,22.4,78.1,0.26666666666666666,97.9,2.8666666666666667,79133333333.33333,67.33333333333333,1260333.333333333,0.06666666666666668,1217000.0,0.03333333333333333,20.166666666666668,5276666.666666667,5.5,133.0666666666667,0.2333333333333333,24.33333333333333,603000.0,2.125,0.13333333333333333,0.30000000000000004,0.8,3.466666666666667,1.5333333333333332,63.16666666666666,2.925333333333333,0.13333333333333333,0.26666666666666666,0.3666666666666667,2.2666666666666666,1.05,-124800000000.0,2.0384615384615383,2.9
